id,key,value,type
69487826,source,massgis_import_v0.1_20071013192438,regular
69487876,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487876,source,massgis_import_v0.1_20071013192438,regular
69487917,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487917,source,massgis_import_v0.1_20071013192438,regular
69487999,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69487999,source,massgis_import_v0.1_20071013192438,regular
69488032,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488032,line,Green,regular
69488032,geom_id,106,massgis
69488032,name,Babcock Street,regular
69488032,operator,MBTA,regular
69488032,railway,station,regular
69488032,source,massgis_import_v0.1_20071013193425,regular
69488068,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488068,source,massgis_import_v0.1_20071013192438,regular
69488125,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488125,line,Green,regular
69488125,geom_id,88,massgis
69488125,name,Dean Road,regular
69488125,operator,MBTA,regular
69488125,railway,station,regular
69488125,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69488191,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488191,line,Red,regular
69488191,geom_id,9,massgis
69488191,name,Charles/MGH,regular
69488191,operator,MBTA,regular
69488191,railway,station,regular
69488191,source,massgis_import_v0.1_20071013192438,regular
69488191,url,http://www.mbta.com/schedules_and_maps/subway/lines/stations/?stopId=11048,regular
69488191,wheelchair,yes,regular
69488229,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488229,source,massgis_import_v0.1_20071013192438,regular
69488284,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488284,source,massgis_import_v0.1_20071013192438,regular
69488516,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488516,source,massgis_import_v0.1_20071013192438,regular
69488683,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488683,created_by,JOSM,regular
69488683,source,massgis_import_v0.1_20071013192438,regular
69488770,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488770,source,massgis_import_v0.1_20071013192438,regular
69488839,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488839,source,massgis_import_v0.1_20071013192438,regular
69488879,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488879,source,massgis_import_v0.1_20071013192438,regular
69488897,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488897,source,massgis_import_v0.1_20071013192438,regular
69488985,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69488985,railway,crossing,regular
69488985,source,massgis_import_v0.1_20071013192438,regular
69489031,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489031,source,massgis_import_v0.1_20071013192438,regular
69489222,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489222,railway,level_crossing,regular
69489222,source,massgis_import_v0.1_20071013192438,regular
69489300,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489300,line,Green,regular
69489300,geom_id,101,massgis
69489300,name,Warren Street,regular
69489300,operator,MBTA,regular
69489300,railway,station,regular
69489300,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69489361,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489361,source,massgis_import_v0.1_20071013192438,regular
69489409,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489409,railway,level_crossing,regular
69489409,source,massgis_import_v0.1_20071013192438,regular
69489609,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489609,line,Green,regular
69489609,geom_id,104,massgis
69489609,name,Harvard Avenue,regular
69489609,operator,MBTA,regular
69489609,railway,station,regular
69489609,source,massgis_import_v0.1_20071013192438;massgis_import_v0.1_20071013193425,regular
69489847,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489847,line,Green,regular
69489847,geom_id,112,massgis
69489847,name,Blandford Street,regular
69489847,operator,MBTA,regular
69489847,railway,station,regular
69489847,source,massgis_import_v0.1_20071013193425,regular
69489928,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69489928,source,massgis_import_v0.1_20071013192438,regular
69490017,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490017,source,massgis_import_v0.1_20071013192438,regular
69490138,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490138,source,massgis_import_v0.1_20071013192438,regular
69490153,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490153,source,massgis_import_v0.1_20071013192438,regular
69490181,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490181,source,massgis_import_v0.1_20071013192438,regular
69490198,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490198,source,massgis_import_v0.1_20071013192438,regular
69490284,name,North Station,regular
69490284,operator,MBTA,regular
69490284,railway,station,regular
69490284,wheelchair,yes,regular
69490340,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490340,source,massgis_import_v0.1_20071013192438,regular
69490379,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490379,created_by,JOSM,regular
69490379,source,massgis_import_v0.1_20071013192438,regular
69490444,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490444,source,massgis_import_v0.1_20071013192438,regular
69490582,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490582,source,massgis_import_v0.1_20071013192438,regular
69490650,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490650,railway,crossing,regular
69490650,source,massgis_import_v0.1_20071013192438,regular
69490762,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490762,source,massgis_import_v0.1_20071013192438,regular
69490854,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490854,source,massgis_import_v0.1_20071013192438,regular
69490954,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490954,source,massgis_import_v0.1_20071013192438,regular
69490976,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69490976,source,massgis_import_v0.1_20071013192438,regular
69491043,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491043,created_by,JOSM,regular
69491043,source,massgis_import_v0.1_20071013192438,regular
69491052,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491052,source,massgis_import_v0.1_20071013192438,regular
69491143,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491143,source,massgis_import_v0.1_20071013192438,regular
69491281,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491281,source,massgis_import_v0.1_20071013192438,regular
69491353,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491353,source,massgis_import_v0.1_20071013192438,regular
69491425,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491425,source,massgis_import_v0.1_20071013192438,regular
69491473,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491473,source,massgis_import_v0.1_20071013192438,regular
69491660,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491660,source,massgis_import_v0.1_20071013192438,regular
69491692,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491692,source,massgis_import_v0.1_20071013192438,regular
69491763,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491763,source,massgis_import_v0.1_20071013192438,regular
69491809,attribution,Office of Geographic and Environmental Information (MassGIS),regular
69491809,railway,level_crossing,regular
69491809,source,massgis_import_v0.1_20071013192438,regular
69491889,attribution,Office of Geographic and Environmental Information (MassGIS),regular
